split,sample_index,cyclone_id,t_zero,missing_input_flag,noncausal_input_flag,affected_features,synthetic_target_flag,quality_status,quality_detail
train,1532,2021312N07090,2021-11-10 03:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1533,2021312N07090,2021-11-10 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1534,2021312N07090,2021-11-10 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1535,2021312N07090,2021-11-10 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1536,2021312N07090,2021-11-10 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1537,2021312N07090,2021-11-10 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1538,2021335N08096,2021-12-01 18:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1539,2021335N08096,2021-12-01 21:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1540,2021335N08096,2021-12-02 00:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1541,2021335N08096,2021-12-02 03:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1542,2021335N08096,2021-12-02 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1543,2021335N08096,2021-12-02 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1544,2021335N08096,2021-12-02 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1545,2021335N08096,2021-12-02 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1546,2021335N08096,2021-12-02 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1547,2021335N08096,2021-12-02 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1548,2021335N08096,2021-12-03 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1549,2021335N08096,2021-12-03 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1550,2021335N08096,2021-12-03 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1551,2021335N08096,2021-12-03 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1552,2021335N08096,2021-12-03 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1553,2021335N08096,2021-12-03 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1554,2021335N08096,2021-12-03 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1555,2021335N08096,2021-12-03 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1556,2021335N08096,2021-12-04 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1557,2021335N08096,2021-12-04 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1558,2021335N08096,2021-12-04 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1559,2021335N08096,2021-12-04 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1560,2021335N08096,2021-12-04 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1561,2021335N08096,2021-12-04 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1562,2021335N08096,2021-12-04 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1563,2021335N08096,2021-12-04 21:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1564,2021335N08096,2021-12-05 00:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1565,2021335N08096,2021-12-05 03:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1566,2021335N08096,2021-12-05 06:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1567,2022062N06085,2022-03-04 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1568,2022062N06085,2022-03-04 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1569,2022062N06085,2022-03-04 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1570,2022062N06085,2022-03-04 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1571,2022062N06085,2022-03-04 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1572,2022062N06085,2022-03-04 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1573,2022062N06085,2022-03-04 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1574,2022062N06085,2022-03-04 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1575,2022062N06085,2022-03-05 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1576,2022062N06085,2022-03-05 03:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1577,2022062N06085,2022-03-05 06:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1578,2022062N06085,2022-03-05 09:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1579,2022062N06085,2022-03-05 12:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1580,2022062N06085,2022-03-05 15:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1581,2022062N06085,2022-03-05 18:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1582,2022079N10093,2022-03-21 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1583,2022079N10093,2022-03-21 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1584,2022079N10093,2022-03-21 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1585,2022079N10093,2022-03-21 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1586,2022079N10093,2022-03-21 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1587,2022079N10093,2022-03-21 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1588,2022079N10093,2022-03-21 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1589,2022079N10093,2022-03-21 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1590,2022079N10093,2022-03-22 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1591,2022126N07095,2022-05-06 12:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1592,2022126N07095,2022-05-06 15:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1593,2022126N07095,2022-05-06 18:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1594,2022126N07095,2022-05-06 21:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1595,2022126N07095,2022-05-07 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1596,2022126N07095,2022-05-07 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1597,2022126N07095,2022-05-07 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1598,2022126N07095,2022-05-07 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1599,2022126N07095,2022-05-07 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1600,2022126N07095,2022-05-07 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1601,2022126N07095,2022-05-07 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1602,2022126N07095,2022-05-07 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1603,2022126N07095,2022-05-08 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1604,2022126N07095,2022-05-08 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1605,2022126N07095,2022-05-08 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1606,2022126N07095,2022-05-08 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1607,2022126N07095,2022-05-08 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1608,2022126N07095,2022-05-08 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1609,2022126N07095,2022-05-08 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1610,2022126N07095,2022-05-08 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1611,2022126N07095,2022-05-09 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1612,2022126N07095,2022-05-09 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1613,2022126N07095,2022-05-09 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1614,2022126N07095,2022-05-09 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1615,2022126N07095,2022-05-09 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1616,2022126N07095,2022-05-09 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1617,2022126N07095,2022-05-09 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1618,2022126N07095,2022-05-09 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1619,2022126N07095,2022-05-10 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1620,2022126N07095,2022-05-10 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1621,2022126N07095,2022-05-10 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1622,2022126N07095,2022-05-10 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1623,2022126N07095,2022-05-10 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1624,2022126N07095,2022-05-10 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1625,2022126N07095,2022-05-10 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1626,2022126N07095,2022-05-10 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1627,2022126N07095,2022-05-11 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1628,2022126N07095,2022-05-11 03:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1629,2022126N07095,2022-05-11 06:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1630,2022126N07095,2022-05-11 09:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1631,2022126N07095,2022-05-11 12:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1632,2022126N07095,2022-05-11 15:00:00,True,True,sst|wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1633,2022126N07095,2022-05-11 18:00:00,True,True,sst|wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1634,2022126N07095,2022-05-11 21:00:00,True,True,sst|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1635,2022126N07095,2022-05-12 00:00:00,True,True,sst|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1636,2022126N07095,2022-05-12 03:00:00,True,True,pressure|sst|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1637,2022126N07095,2022-05-12 06:00:00,True,True,pressure|sst|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1638,2022230N18095,2022-08-18 12:00:00,True,True,pressure|sst|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1639,2022230N18095,2022-08-18 15:00:00,True,True,pressure|sst|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1640,2022230N18095,2022-08-18 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1641,2022230N18095,2022-08-18 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1642,2022230N18095,2022-08-19 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1643,2022230N18095,2022-08-19 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1644,2022230N18095,2022-08-19 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1645,2022230N18095,2022-08-19 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1646,2022230N18095,2022-08-19 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1647,2022230N18095,2022-08-19 15:00:00,True,True,pressure|sst|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1648,2022230N18095,2022-08-19 18:00:00,True,True,pressure|sst|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1649,2022230N18095,2022-08-19 21:00:00,True,True,pressure|sst|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1650,2022230N18095,2022-08-20 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1651,2022230N18095,2022-08-20 03:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1652,2022230N18095,2022-08-20 06:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1653,2022230N18095,2022-08-20 09:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1654,2022230N18095,2022-08-20 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1655,2022230N18095,2022-08-20 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1656,2022230N18095,2022-08-20 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1657,2022230N18095,2022-08-20 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1658,2022230N18095,2022-08-21 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1659,2022230N18095,2022-08-21 03:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1660,2022230N18095,2022-08-21 06:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1661,2022230N18095,2022-08-21 09:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1662,2022230N18095,2022-08-21 12:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1663,2022230N18095,2022-08-21 15:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1664,2022230N18095,2022-08-21 18:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1665,2022230N18095,2022-08-21 21:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1666,2022230N18095,2022-08-22 00:00:00,True,True,sst,False,NON_CAUSAL_RISK,MISSING_ENVIRONMENTAL_DATA
train,1667,2022338N05100,2022-12-05 00:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1668,2022338N05100,2022-12-05 03:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1669,2022338N05100,2022-12-05 06:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1670,2022338N05100,2022-12-05 09:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1671,2022338N05100,2022-12-05 12:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1672,2022338N05100,2022-12-05 15:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1673,2022338N05100,2022-12-05 18:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1674,2022338N05100,2022-12-05 21:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1675,2022338N05100,2022-12-06 00:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1676,2022338N05100,2022-12-06 03:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1677,2022338N05100,2022-12-06 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1678,2022338N05100,2022-12-06 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1679,2022338N05100,2022-12-06 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1680,2022338N05100,2022-12-06 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1681,2022338N05100,2022-12-06 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1682,2022338N05100,2022-12-06 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1683,2022338N05100,2022-12-07 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1684,2022338N05100,2022-12-07 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1685,2022338N05100,2022-12-07 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1686,2022338N05100,2022-12-07 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1687,2022338N05100,2022-12-07 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1688,2022338N05100,2022-12-07 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1689,2022338N05100,2022-12-07 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1690,2022338N05100,2022-12-07 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1691,2022338N05100,2022-12-08 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1692,2022338N05100,2022-12-08 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1693,2022338N05100,2022-12-08 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1694,2022338N05100,2022-12-08 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1695,2022338N05100,2022-12-08 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1696,2022338N05100,2022-12-08 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1697,2022338N05100,2022-12-08 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1698,2022338N05100,2022-12-08 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1699,2022338N05100,2022-12-09 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1700,2022338N05100,2022-12-09 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1701,2022338N05100,2022-12-09 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1702,2022338N05100,2022-12-09 09:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1703,2022338N05100,2022-12-09 12:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1704,2022347N12074,2022-12-13 12:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1705,2022347N12074,2022-12-13 15:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1706,2022347N12074,2022-12-13 18:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1707,2022347N12074,2022-12-13 21:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1708,2022347N12074,2022-12-14 00:00:00,True,True,pressure|wind_speed|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1709,2022347N12074,2022-12-14 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1710,2022347N12074,2022-12-14 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1711,2022347N12074,2022-12-14 09:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1712,2022347N12074,2022-12-14 12:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1713,2022347N12074,2022-12-14 15:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1714,2022347N12074,2022-12-14 18:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1715,2022347N12074,2022-12-14 21:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1716,2022347N12074,2022-12-15 00:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1717,2022347N12074,2022-12-15 03:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1718,2022347N12074,2022-12-15 06:00:00,True,True,pressure|wind_speed,False,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1719,2022347N12074,2022-12-15 09:00:00,False,False,none,False,CLEAN,CLEAN
train,1720,2022347N12074,2022-12-15 12:00:00,False,False,none,False,CLEAN,CLEAN
train,1721,2022347N12074,2022-12-15 15:00:00,False,False,none,False,CLEAN,CLEAN
train,1722,2022347N12074,2022-12-15 18:00:00,False,False,none,False,CLEAN,CLEAN
train,1723,2022347N12074,2022-12-15 21:00:00,False,False,none,False,CLEAN,CLEAN
train,1724,2022347N12074,2022-12-16 00:00:00,False,False,none,False,CLEAN,CLEAN
train,1725,2022347N12074,2022-12-16 03:00:00,False,False,none,False,CLEAN,CLEAN
train,1726,2022347N12074,2022-12-16 06:00:00,False,False,none,False,CLEAN,CLEAN
train,1727,2022347N12074,2022-12-16 09:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1728,2022347N12074,2022-12-16 12:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1729,2022347N12074,2022-12-16 15:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1730,2022347N12074,2022-12-16 18:00:00,False,False,wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1731,2022347N12074,2022-12-16 21:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1732,2022347N12074,2022-12-17 00:00:00,False,False,wind_speed@12h|wind_speed@24h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1733,2022347N12074,2022-12-17 03:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1734,2022347N12074,2022-12-17 06:00:00,False,False,wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
train,1735,2022347N12074,2022-12-17 09:00:00,True,True,pressure|wind_speed|wind_speed@12h|wind_speed@24h|wind_speed@6h,True,NON_CAUSAL_RISK,NON_CAUSAL_RISK_MISSING_CORE
