split,sample_index,cyclone_id,t_zero,input_start,input_end,target_start,target_end,leakage_detected,reason
train,1255,2019296N15066,2019-10-26 15:00:00,2019-10-25 15:00:00,2019-10-26 15:00:00,2019-10-26 21:00:00,2019-10-27 15:00:00,False,none
train,1256,2019296N15066,2019-10-26 18:00:00,2019-10-25 18:00:00,2019-10-26 18:00:00,2019-10-27 00:00:00,2019-10-27 18:00:00,False,none
train,1257,2019296N15066,2019-10-26 21:00:00,2019-10-25 21:00:00,2019-10-26 21:00:00,2019-10-27 03:00:00,2019-10-27 21:00:00,False,none
train,1258,2019296N15066,2019-10-27 00:00:00,2019-10-26 00:00:00,2019-10-27 00:00:00,2019-10-27 06:00:00,2019-10-28 00:00:00,False,none
train,1259,2019296N15066,2019-10-27 03:00:00,2019-10-26 03:00:00,2019-10-27 03:00:00,2019-10-27 09:00:00,2019-10-28 03:00:00,False,none
train,1260,2019296N15066,2019-10-27 06:00:00,2019-10-26 06:00:00,2019-10-27 06:00:00,2019-10-27 12:00:00,2019-10-28 06:00:00,False,none
train,1261,2019296N15066,2019-10-27 09:00:00,2019-10-26 09:00:00,2019-10-27 09:00:00,2019-10-27 15:00:00,2019-10-28 09:00:00,False,none
train,1262,2019296N15066,2019-10-27 12:00:00,2019-10-26 12:00:00,2019-10-27 12:00:00,2019-10-27 18:00:00,2019-10-28 12:00:00,False,none
train,1263,2019296N15066,2019-10-27 15:00:00,2019-10-26 15:00:00,2019-10-27 15:00:00,2019-10-27 21:00:00,2019-10-28 15:00:00,False,none
train,1264,2019296N15066,2019-10-27 18:00:00,2019-10-26 18:00:00,2019-10-27 18:00:00,2019-10-28 00:00:00,2019-10-28 18:00:00,False,none
train,1265,2019296N15066,2019-10-27 21:00:00,2019-10-26 21:00:00,2019-10-27 21:00:00,2019-10-28 03:00:00,2019-10-28 21:00:00,False,none
train,1266,2019296N15066,2019-10-28 00:00:00,2019-10-27 00:00:00,2019-10-28 00:00:00,2019-10-28 06:00:00,2019-10-29 00:00:00,False,none
train,1267,2019296N15066,2019-10-28 03:00:00,2019-10-27 03:00:00,2019-10-28 03:00:00,2019-10-28 09:00:00,2019-10-29 03:00:00,False,none
train,1268,2019296N15066,2019-10-28 06:00:00,2019-10-27 06:00:00,2019-10-28 06:00:00,2019-10-28 12:00:00,2019-10-29 06:00:00,False,none
train,1269,2019296N15066,2019-10-28 09:00:00,2019-10-27 09:00:00,2019-10-28 09:00:00,2019-10-28 15:00:00,2019-10-29 09:00:00,False,none
train,1270,2019296N15066,2019-10-28 12:00:00,2019-10-27 12:00:00,2019-10-28 12:00:00,2019-10-28 18:00:00,2019-10-29 12:00:00,False,none
train,1271,2019296N15066,2019-10-28 15:00:00,2019-10-27 15:00:00,2019-10-28 15:00:00,2019-10-28 21:00:00,2019-10-29 15:00:00,False,none
train,1272,2019296N15066,2019-10-28 18:00:00,2019-10-27 18:00:00,2019-10-28 18:00:00,2019-10-29 00:00:00,2019-10-29 18:00:00,False,none
train,1273,2019296N15066,2019-10-28 21:00:00,2019-10-27 21:00:00,2019-10-28 21:00:00,2019-10-29 03:00:00,2019-10-29 21:00:00,False,none
train,1274,2019296N15066,2019-10-29 00:00:00,2019-10-28 00:00:00,2019-10-29 00:00:00,2019-10-29 06:00:00,2019-10-30 00:00:00,False,none
train,1275,2019296N15066,2019-10-29 03:00:00,2019-10-28 03:00:00,2019-10-29 03:00:00,2019-10-29 09:00:00,2019-10-30 03:00:00,False,none
train,1276,2019296N15066,2019-10-29 06:00:00,2019-10-28 06:00:00,2019-10-29 06:00:00,2019-10-29 12:00:00,2019-10-30 06:00:00,False,none
train,1277,2019296N15066,2019-10-29 09:00:00,2019-10-28 09:00:00,2019-10-29 09:00:00,2019-10-29 15:00:00,2019-10-30 09:00:00,False,none
train,1278,2019296N15066,2019-10-29 12:00:00,2019-10-28 12:00:00,2019-10-29 12:00:00,2019-10-29 18:00:00,2019-10-30 12:00:00,False,none
train,1279,2019296N15066,2019-10-29 15:00:00,2019-10-28 15:00:00,2019-10-29 15:00:00,2019-10-29 21:00:00,2019-10-30 15:00:00,False,none
train,1280,2019296N15066,2019-10-29 18:00:00,2019-10-28 18:00:00,2019-10-29 18:00:00,2019-10-30 00:00:00,2019-10-30 18:00:00,False,none
train,1281,2019296N15066,2019-10-29 21:00:00,2019-10-28 21:00:00,2019-10-29 21:00:00,2019-10-30 03:00:00,2019-10-30 21:00:00,False,none
train,1282,2019296N15066,2019-10-30 00:00:00,2019-10-29 00:00:00,2019-10-30 00:00:00,2019-10-30 06:00:00,2019-10-31 00:00:00,False,none
train,1283,2019296N15066,2019-10-30 03:00:00,2019-10-29 03:00:00,2019-10-30 03:00:00,2019-10-30 09:00:00,2019-10-31 03:00:00,False,none
train,1284,2019296N15066,2019-10-30 06:00:00,2019-10-29 06:00:00,2019-10-30 06:00:00,2019-10-30 12:00:00,2019-10-31 06:00:00,False,none
train,1285,2019296N15066,2019-10-30 09:00:00,2019-10-29 09:00:00,2019-10-30 09:00:00,2019-10-30 15:00:00,2019-10-31 09:00:00,False,none
train,1286,2019296N15066,2019-10-30 12:00:00,2019-10-29 12:00:00,2019-10-30 12:00:00,2019-10-30 18:00:00,2019-10-31 12:00:00,False,none
train,1287,2019296N15066,2019-10-30 15:00:00,2019-10-29 15:00:00,2019-10-30 15:00:00,2019-10-30 21:00:00,2019-10-31 15:00:00,False,none
train,1288,2019296N15066,2019-10-30 18:00:00,2019-10-29 18:00:00,2019-10-30 18:00:00,2019-10-31 00:00:00,2019-10-31 18:00:00,False,none
train,1289,2019296N15066,2019-10-30 21:00:00,2019-10-29 21:00:00,2019-10-30 21:00:00,2019-10-31 03:00:00,2019-10-31 21:00:00,False,none
train,1290,2019296N15066,2019-10-31 00:00:00,2019-10-30 00:00:00,2019-10-31 00:00:00,2019-10-31 06:00:00,2019-11-01 00:00:00,False,none
train,1291,2019296N15066,2019-10-31 03:00:00,2019-10-30 03:00:00,2019-10-31 03:00:00,2019-10-31 09:00:00,2019-11-01 03:00:00,False,none
train,1292,2019296N15066,2019-10-31 06:00:00,2019-10-30 06:00:00,2019-10-31 06:00:00,2019-10-31 12:00:00,2019-11-01 06:00:00,False,none
train,1293,2019296N15066,2019-10-31 09:00:00,2019-10-30 09:00:00,2019-10-31 09:00:00,2019-10-31 15:00:00,2019-11-01 09:00:00,False,none
train,1294,2019296N15066,2019-10-31 12:00:00,2019-10-30 12:00:00,2019-10-31 12:00:00,2019-10-31 18:00:00,2019-11-01 12:00:00,False,none
train,1295,2019296N15066,2019-10-31 15:00:00,2019-10-30 15:00:00,2019-10-31 15:00:00,2019-10-31 21:00:00,2019-11-01 15:00:00,False,none
train,1296,2019296N15066,2019-10-31 18:00:00,2019-10-30 18:00:00,2019-10-31 18:00:00,2019-11-01 00:00:00,2019-11-01 18:00:00,False,none
train,1297,2019296N15066,2019-10-31 21:00:00,2019-10-30 21:00:00,2019-10-31 21:00:00,2019-11-01 03:00:00,2019-11-01 21:00:00,False,none
train,1298,2019296N15066,2019-11-01 00:00:00,2019-10-31 00:00:00,2019-11-01 00:00:00,2019-11-01 06:00:00,2019-11-02 00:00:00,False,none
train,1299,2019296N15066,2019-11-01 03:00:00,2019-10-31 03:00:00,2019-11-01 03:00:00,2019-11-01 09:00:00,2019-11-02 03:00:00,False,none
train,1300,2019296N15066,2019-11-01 06:00:00,2019-10-31 06:00:00,2019-11-01 06:00:00,2019-11-01 12:00:00,2019-11-02 06:00:00,False,none
train,1301,2019296N15066,2019-11-01 09:00:00,2019-10-31 09:00:00,2019-11-01 09:00:00,2019-11-01 15:00:00,2019-11-02 09:00:00,False,none
train,1302,2019296N15066,2019-11-01 12:00:00,2019-10-31 12:00:00,2019-11-01 12:00:00,2019-11-01 18:00:00,2019-11-02 12:00:00,False,none
train,1303,2019296N15066,2019-11-01 15:00:00,2019-10-31 15:00:00,2019-11-01 15:00:00,2019-11-01 21:00:00,2019-11-02 15:00:00,False,none
train,1304,2019296N15066,2019-11-01 18:00:00,2019-10-31 18:00:00,2019-11-01 18:00:00,2019-11-02 00:00:00,2019-11-02 18:00:00,False,none
train,1305,2019296N15066,2019-11-01 21:00:00,2019-10-31 21:00:00,2019-11-01 21:00:00,2019-11-02 03:00:00,2019-11-02 21:00:00,False,none
train,1306,2019296N15066,2019-11-02 00:00:00,2019-11-01 00:00:00,2019-11-02 00:00:00,2019-11-02 06:00:00,2019-11-03 00:00:00,False,none
train,1307,2019296N15066,2019-11-02 03:00:00,2019-11-01 03:00:00,2019-11-02 03:00:00,2019-11-02 09:00:00,2019-11-03 03:00:00,False,none
train,1308,2019296N15066,2019-11-02 06:00:00,2019-11-01 06:00:00,2019-11-02 06:00:00,2019-11-02 12:00:00,2019-11-03 06:00:00,False,none
train,1309,2019335N05058,2019-12-01 18:00:00,2019-11-30 18:00:00,2019-12-01 18:00:00,2019-12-02 00:00:00,2019-12-02 18:00:00,False,none
train,1310,2019335N05058,2019-12-01 21:00:00,2019-11-30 21:00:00,2019-12-01 21:00:00,2019-12-02 03:00:00,2019-12-02 21:00:00,False,none
train,1311,2019335N05058,2019-12-02 00:00:00,2019-12-01 00:00:00,2019-12-02 00:00:00,2019-12-02 06:00:00,2019-12-03 00:00:00,False,none
train,1312,2019335N05058,2019-12-02 03:00:00,2019-12-01 03:00:00,2019-12-02 03:00:00,2019-12-02 09:00:00,2019-12-03 03:00:00,False,none
train,1313,2019335N05058,2019-12-02 06:00:00,2019-12-01 06:00:00,2019-12-02 06:00:00,2019-12-02 12:00:00,2019-12-03 06:00:00,False,none
train,1314,2019335N05058,2019-12-02 09:00:00,2019-12-01 09:00:00,2019-12-02 09:00:00,2019-12-02 15:00:00,2019-12-03 09:00:00,False,none
train,1315,2019335N05058,2019-12-02 12:00:00,2019-12-01 12:00:00,2019-12-02 12:00:00,2019-12-02 18:00:00,2019-12-03 12:00:00,False,none
train,1316,2019335N05058,2019-12-02 15:00:00,2019-12-01 15:00:00,2019-12-02 15:00:00,2019-12-02 21:00:00,2019-12-03 15:00:00,False,none
train,1317,2019335N05058,2019-12-02 18:00:00,2019-12-01 18:00:00,2019-12-02 18:00:00,2019-12-03 00:00:00,2019-12-03 18:00:00,False,none
train,1318,2019335N05058,2019-12-02 21:00:00,2019-12-01 21:00:00,2019-12-02 21:00:00,2019-12-03 03:00:00,2019-12-03 21:00:00,False,none
train,1319,2019335N05058,2019-12-03 00:00:00,2019-12-02 00:00:00,2019-12-03 00:00:00,2019-12-03 06:00:00,2019-12-04 00:00:00,False,none
train,1320,2019335N05058,2019-12-03 03:00:00,2019-12-02 03:00:00,2019-12-03 03:00:00,2019-12-03 09:00:00,2019-12-04 03:00:00,False,none
train,1321,2019335N05058,2019-12-03 06:00:00,2019-12-02 06:00:00,2019-12-03 06:00:00,2019-12-03 12:00:00,2019-12-04 06:00:00,False,none
train,1322,2019335N05058,2019-12-03 09:00:00,2019-12-02 09:00:00,2019-12-03 09:00:00,2019-12-03 15:00:00,2019-12-04 09:00:00,False,none
train,1323,2019335N05058,2019-12-03 12:00:00,2019-12-02 12:00:00,2019-12-03 12:00:00,2019-12-03 18:00:00,2019-12-04 12:00:00,False,none
train,1324,2019335N05058,2019-12-03 15:00:00,2019-12-02 15:00:00,2019-12-03 15:00:00,2019-12-03 21:00:00,2019-12-04 15:00:00,False,none
train,1325,2019335N05058,2019-12-03 18:00:00,2019-12-02 18:00:00,2019-12-03 18:00:00,2019-12-04 00:00:00,2019-12-04 18:00:00,False,none
train,1326,2019335N05058,2019-12-03 21:00:00,2019-12-02 21:00:00,2019-12-03 21:00:00,2019-12-04 03:00:00,2019-12-04 21:00:00,False,none
train,1327,2019335N05058,2019-12-04 00:00:00,2019-12-03 00:00:00,2019-12-04 00:00:00,2019-12-04 06:00:00,2019-12-05 00:00:00,False,none
train,1328,2019335N05058,2019-12-04 03:00:00,2019-12-03 03:00:00,2019-12-04 03:00:00,2019-12-04 09:00:00,2019-12-05 03:00:00,False,none
train,1329,2019335N05058,2019-12-04 06:00:00,2019-12-03 06:00:00,2019-12-04 06:00:00,2019-12-04 12:00:00,2019-12-05 06:00:00,False,none
train,1330,2019335N05058,2019-12-04 09:00:00,2019-12-03 09:00:00,2019-12-04 09:00:00,2019-12-04 15:00:00,2019-12-05 09:00:00,False,none
train,1331,2019335N05058,2019-12-04 12:00:00,2019-12-03 12:00:00,2019-12-04 12:00:00,2019-12-04 18:00:00,2019-12-05 12:00:00,False,none
train,1332,2019335N05058,2019-12-04 15:00:00,2019-12-03 15:00:00,2019-12-04 15:00:00,2019-12-04 21:00:00,2019-12-05 15:00:00,False,none
train,1333,2019335N05058,2019-12-04 18:00:00,2019-12-03 18:00:00,2019-12-04 18:00:00,2019-12-05 00:00:00,2019-12-05 18:00:00,False,none
train,1334,2019335N05058,2019-12-04 21:00:00,2019-12-03 21:00:00,2019-12-04 21:00:00,2019-12-05 03:00:00,2019-12-05 21:00:00,False,none
train,1335,2019335N05058,2019-12-05 00:00:00,2019-12-04 00:00:00,2019-12-05 00:00:00,2019-12-05 06:00:00,2019-12-06 00:00:00,False,none
train,1336,2019335N05058,2019-12-05 03:00:00,2019-12-04 03:00:00,2019-12-05 03:00:00,2019-12-05 09:00:00,2019-12-06 03:00:00,False,none
train,1337,2019335N05058,2019-12-05 06:00:00,2019-12-04 06:00:00,2019-12-05 06:00:00,2019-12-05 12:00:00,2019-12-06 06:00:00,False,none
train,1338,2019335N05058,2019-12-05 09:00:00,2019-12-04 09:00:00,2019-12-05 09:00:00,2019-12-05 15:00:00,2019-12-06 09:00:00,False,none
train,1339,2019335N05058,2019-12-05 12:00:00,2019-12-04 12:00:00,2019-12-05 12:00:00,2019-12-05 18:00:00,2019-12-06 12:00:00,False,none
train,1340,2019335N05058,2019-12-05 15:00:00,2019-12-04 15:00:00,2019-12-05 15:00:00,2019-12-05 21:00:00,2019-12-06 15:00:00,False,none
train,1341,2019335N05058,2019-12-05 18:00:00,2019-12-04 18:00:00,2019-12-05 18:00:00,2019-12-06 00:00:00,2019-12-06 18:00:00,False,none
train,1342,2019335N05058,2019-12-05 21:00:00,2019-12-04 21:00:00,2019-12-05 21:00:00,2019-12-06 03:00:00,2019-12-06 21:00:00,False,none
train,1343,2019335N05058,2019-12-06 00:00:00,2019-12-05 00:00:00,2019-12-06 00:00:00,2019-12-06 06:00:00,2019-12-07 00:00:00,False,none
train,1344,2019335N05058,2019-12-06 03:00:00,2019-12-05 03:00:00,2019-12-06 03:00:00,2019-12-06 09:00:00,2019-12-07 03:00:00,False,none
train,1345,2019335N05058,2019-12-06 06:00:00,2019-12-05 06:00:00,2019-12-06 06:00:00,2019-12-06 12:00:00,2019-12-07 06:00:00,False,none
train,1346,2019335N05058,2019-12-06 09:00:00,2019-12-05 09:00:00,2019-12-06 09:00:00,2019-12-06 15:00:00,2019-12-07 09:00:00,False,none
train,1347,2019335N05058,2019-12-06 12:00:00,2019-12-05 12:00:00,2019-12-06 12:00:00,2019-12-06 18:00:00,2019-12-07 12:00:00,False,none
train,1348,2019335N05058,2019-12-06 15:00:00,2019-12-05 15:00:00,2019-12-06 15:00:00,2019-12-06 21:00:00,2019-12-07 15:00:00,False,none
train,1349,2019335N05058,2019-12-06 18:00:00,2019-12-05 18:00:00,2019-12-06 18:00:00,2019-12-07 00:00:00,2019-12-07 18:00:00,False,none
train,1350,2020136N10088,2020-05-16 06:00:00,2020-05-15 06:00:00,2020-05-16 06:00:00,2020-05-16 12:00:00,2020-05-17 06:00:00,False,none
train,1351,2020136N10088,2020-05-16 09:00:00,2020-05-15 09:00:00,2020-05-16 09:00:00,2020-05-16 15:00:00,2020-05-17 09:00:00,False,none
train,1352,2020136N10088,2020-05-16 12:00:00,2020-05-15 12:00:00,2020-05-16 12:00:00,2020-05-16 18:00:00,2020-05-17 12:00:00,False,none
train,1353,2020136N10088,2020-05-16 15:00:00,2020-05-15 15:00:00,2020-05-16 15:00:00,2020-05-16 21:00:00,2020-05-17 15:00:00,False,none
train,1354,2020136N10088,2020-05-16 18:00:00,2020-05-15 18:00:00,2020-05-16 18:00:00,2020-05-17 00:00:00,2020-05-17 18:00:00,False,none
train,1355,2020136N10088,2020-05-16 21:00:00,2020-05-15 21:00:00,2020-05-16 21:00:00,2020-05-17 03:00:00,2020-05-17 21:00:00,False,none
train,1356,2020136N10088,2020-05-17 00:00:00,2020-05-16 00:00:00,2020-05-17 00:00:00,2020-05-17 06:00:00,2020-05-18 00:00:00,False,none
train,1357,2020136N10088,2020-05-17 03:00:00,2020-05-16 03:00:00,2020-05-17 03:00:00,2020-05-17 09:00:00,2020-05-18 03:00:00,False,none
train,1358,2020136N10088,2020-05-17 06:00:00,2020-05-16 06:00:00,2020-05-17 06:00:00,2020-05-17 12:00:00,2020-05-18 06:00:00,False,none
train,1359,2020136N10088,2020-05-17 09:00:00,2020-05-16 09:00:00,2020-05-17 09:00:00,2020-05-17 15:00:00,2020-05-18 09:00:00,False,none
train,1360,2020136N10088,2020-05-17 12:00:00,2020-05-16 12:00:00,2020-05-17 12:00:00,2020-05-17 18:00:00,2020-05-18 12:00:00,False,none
train,1361,2020136N10088,2020-05-17 15:00:00,2020-05-16 15:00:00,2020-05-17 15:00:00,2020-05-17 21:00:00,2020-05-18 15:00:00,False,none
train,1362,2020136N10088,2020-05-17 18:00:00,2020-05-16 18:00:00,2020-05-17 18:00:00,2020-05-18 00:00:00,2020-05-18 18:00:00,False,none
train,1363,2020136N10088,2020-05-17 21:00:00,2020-05-16 21:00:00,2020-05-17 21:00:00,2020-05-18 03:00:00,2020-05-18 21:00:00,False,none
train,1364,2020136N10088,2020-05-18 00:00:00,2020-05-17 00:00:00,2020-05-18 00:00:00,2020-05-18 06:00:00,2020-05-19 00:00:00,False,none
train,1365,2020136N10088,2020-05-18 03:00:00,2020-05-17 03:00:00,2020-05-18 03:00:00,2020-05-18 09:00:00,2020-05-19 03:00:00,False,none
train,1366,2020136N10088,2020-05-18 06:00:00,2020-05-17 06:00:00,2020-05-18 06:00:00,2020-05-18 12:00:00,2020-05-19 06:00:00,False,none
train,1367,2020136N10088,2020-05-18 09:00:00,2020-05-17 09:00:00,2020-05-18 09:00:00,2020-05-18 15:00:00,2020-05-19 09:00:00,False,none
train,1368,2020136N10088,2020-05-18 12:00:00,2020-05-17 12:00:00,2020-05-18 12:00:00,2020-05-18 18:00:00,2020-05-19 12:00:00,False,none
train,1369,2020136N10088,2020-05-18 15:00:00,2020-05-17 15:00:00,2020-05-18 15:00:00,2020-05-18 21:00:00,2020-05-19 15:00:00,False,none
train,1370,2020136N10088,2020-05-18 18:00:00,2020-05-17 18:00:00,2020-05-18 18:00:00,2020-05-19 00:00:00,2020-05-19 18:00:00,False,none
train,1371,2020136N10088,2020-05-18 21:00:00,2020-05-17 21:00:00,2020-05-18 21:00:00,2020-05-19 03:00:00,2020-05-19 21:00:00,False,none
train,1372,2020136N10088,2020-05-19 00:00:00,2020-05-18 00:00:00,2020-05-19 00:00:00,2020-05-19 06:00:00,2020-05-20 00:00:00,False,none
train,1373,2020136N10088,2020-05-19 03:00:00,2020-05-18 03:00:00,2020-05-19 03:00:00,2020-05-19 09:00:00,2020-05-20 03:00:00,False,none
train,1374,2020136N10088,2020-05-19 06:00:00,2020-05-18 06:00:00,2020-05-19 06:00:00,2020-05-19 12:00:00,2020-05-20 06:00:00,False,none
train,1375,2020136N10088,2020-05-19 09:00:00,2020-05-18 09:00:00,2020-05-19 09:00:00,2020-05-19 15:00:00,2020-05-20 09:00:00,False,none
train,1376,2020136N10088,2020-05-19 12:00:00,2020-05-18 12:00:00,2020-05-19 12:00:00,2020-05-19 18:00:00,2020-05-20 12:00:00,False,none
train,1377,2020136N10088,2020-05-19 15:00:00,2020-05-18 15:00:00,2020-05-19 15:00:00,2020-05-19 21:00:00,2020-05-20 15:00:00,False,none
train,1378,2020136N10088,2020-05-19 18:00:00,2020-05-18 18:00:00,2020-05-19 18:00:00,2020-05-20 00:00:00,2020-05-20 18:00:00,False,none
train,1379,2020136N10088,2020-05-19 21:00:00,2020-05-18 21:00:00,2020-05-19 21:00:00,2020-05-20 03:00:00,2020-05-20 21:00:00,False,none
train,1380,2020136N10088,2020-05-20 00:00:00,2020-05-19 00:00:00,2020-05-20 00:00:00,2020-05-20 06:00:00,2020-05-21 00:00:00,False,none
train,1381,2020136N10088,2020-05-20 03:00:00,2020-05-19 03:00:00,2020-05-20 03:00:00,2020-05-20 09:00:00,2020-05-21 03:00:00,False,none
train,1382,2020136N10088,2020-05-20 06:00:00,2020-05-19 06:00:00,2020-05-20 06:00:00,2020-05-20 12:00:00,2020-05-21 06:00:00,False,none
train,1383,2020136N10088,2020-05-20 09:00:00,2020-05-19 09:00:00,2020-05-20 09:00:00,2020-05-20 15:00:00,2020-05-21 09:00:00,False,none
train,1384,2020136N10088,2020-05-20 12:00:00,2020-05-19 12:00:00,2020-05-20 12:00:00,2020-05-20 18:00:00,2020-05-21 12:00:00,False,none
train,1385,2020153N13072,2020-06-01 18:00:00,2020-05-31 18:00:00,2020-06-01 18:00:00,2020-06-02 00:00:00,2020-06-02 18:00:00,False,none
train,1386,2020153N13072,2020-06-01 21:00:00,2020-05-31 21:00:00,2020-06-01 21:00:00,2020-06-02 03:00:00,2020-06-02 21:00:00,False,none
train,1387,2020153N13072,2020-06-02 00:00:00,2020-06-01 00:00:00,2020-06-02 00:00:00,2020-06-02 06:00:00,2020-06-03 00:00:00,False,none
train,1388,2020153N13072,2020-06-02 03:00:00,2020-06-01 03:00:00,2020-06-02 03:00:00,2020-06-02 09:00:00,2020-06-03 03:00:00,False,none
train,1389,2020153N13072,2020-06-02 06:00:00,2020-06-01 06:00:00,2020-06-02 06:00:00,2020-06-02 12:00:00,2020-06-03 06:00:00,False,none
train,1390,2020153N13072,2020-06-02 09:00:00,2020-06-01 09:00:00,2020-06-02 09:00:00,2020-06-02 15:00:00,2020-06-03 09:00:00,False,none
train,1391,2020153N13072,2020-06-02 12:00:00,2020-06-01 12:00:00,2020-06-02 12:00:00,2020-06-02 18:00:00,2020-06-03 12:00:00,False,none
train,1392,2020153N13072,2020-06-02 15:00:00,2020-06-01 15:00:00,2020-06-02 15:00:00,2020-06-02 21:00:00,2020-06-03 15:00:00,False,none
train,1393,2020153N13072,2020-06-02 18:00:00,2020-06-01 18:00:00,2020-06-02 18:00:00,2020-06-03 00:00:00,2020-06-03 18:00:00,False,none
train,1394,2020153N13072,2020-06-02 21:00:00,2020-06-01 21:00:00,2020-06-02 21:00:00,2020-06-03 03:00:00,2020-06-03 21:00:00,False,none
train,1395,2020153N13072,2020-06-03 00:00:00,2020-06-02 00:00:00,2020-06-03 00:00:00,2020-06-03 06:00:00,2020-06-04 00:00:00,False,none
train,1396,2020153N13072,2020-06-03 03:00:00,2020-06-02 03:00:00,2020-06-03 03:00:00,2020-06-03 09:00:00,2020-06-04 03:00:00,False,none
train,1397,2020153N13072,2020-06-03 06:00:00,2020-06-02 06:00:00,2020-06-03 06:00:00,2020-06-03 12:00:00,2020-06-04 06:00:00,False,none
train,1398,2020326N11063,2020-11-21 12:00:00,2020-11-20 12:00:00,2020-11-21 12:00:00,2020-11-21 18:00:00,2020-11-22 12:00:00,False,none
train,1399,2020326N11063,2020-11-21 15:00:00,2020-11-20 15:00:00,2020-11-21 15:00:00,2020-11-21 21:00:00,2020-11-22 15:00:00,False,none
train,1400,2020326N11063,2020-11-21 18:00:00,2020-11-20 18:00:00,2020-11-21 18:00:00,2020-11-22 00:00:00,2020-11-22 18:00:00,False,none
train,1401,2020326N11063,2020-11-21 21:00:00,2020-11-20 21:00:00,2020-11-21 21:00:00,2020-11-22 03:00:00,2020-11-22 21:00:00,False,none
train,1402,2020326N11063,2020-11-22 00:00:00,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-22 06:00:00,2020-11-23 00:00:00,False,none
train,1403,2020326N11063,2020-11-22 03:00:00,2020-11-21 03:00:00,2020-11-22 03:00:00,2020-11-22 09:00:00,2020-11-23 03:00:00,False,none
train,1404,2020326N11063,2020-11-22 06:00:00,2020-11-21 06:00:00,2020-11-22 06:00:00,2020-11-22 12:00:00,2020-11-23 06:00:00,False,none
train,1405,2020326N11063,2020-11-22 09:00:00,2020-11-21 09:00:00,2020-11-22 09:00:00,2020-11-22 15:00:00,2020-11-23 09:00:00,False,none
train,1406,2020326N11063,2020-11-22 12:00:00,2020-11-21 12:00:00,2020-11-22 12:00:00,2020-11-22 18:00:00,2020-11-23 12:00:00,False,none
train,1407,2020326N11063,2020-11-22 15:00:00,2020-11-21 15:00:00,2020-11-22 15:00:00,2020-11-22 21:00:00,2020-11-23 15:00:00,False,none
train,1408,2020326N11063,2020-11-22 18:00:00,2020-11-21 18:00:00,2020-11-22 18:00:00,2020-11-23 00:00:00,2020-11-23 18:00:00,False,none
train,1409,2020326N11063,2020-11-22 21:00:00,2020-11-21 21:00:00,2020-11-22 21:00:00,2020-11-23 03:00:00,2020-11-23 21:00:00,False,none
train,1410,2020326N11063,2020-11-23 00:00:00,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-23 06:00:00,2020-11-24 00:00:00,False,none
train,1411,2020326N11063,2020-11-23 03:00:00,2020-11-22 03:00:00,2020-11-23 03:00:00,2020-11-23 09:00:00,2020-11-24 03:00:00,False,none
train,1412,2020326N11063,2020-11-23 06:00:00,2020-11-22 06:00:00,2020-11-23 06:00:00,2020-11-23 12:00:00,2020-11-24 06:00:00,False,none
train,1413,2020326N11063,2020-11-23 09:00:00,2020-11-22 09:00:00,2020-11-23 09:00:00,2020-11-23 15:00:00,2020-11-24 09:00:00,False,none
train,1414,2020326N11063,2020-11-23 12:00:00,2020-11-22 12:00:00,2020-11-23 12:00:00,2020-11-23 18:00:00,2020-11-24 12:00:00,False,none
train,1415,2020327N08086,2020-11-23 06:00:00,2020-11-22 06:00:00,2020-11-23 06:00:00,2020-11-23 12:00:00,2020-11-24 06:00:00,False,none
train,1416,2020327N08086,2020-11-23 09:00:00,2020-11-22 09:00:00,2020-11-23 09:00:00,2020-11-23 15:00:00,2020-11-24 09:00:00,False,none
train,1417,2020327N08086,2020-11-23 12:00:00,2020-11-22 12:00:00,2020-11-23 12:00:00,2020-11-23 18:00:00,2020-11-24 12:00:00,False,none
train,1418,2020327N08086,2020-11-23 15:00:00,2020-11-22 15:00:00,2020-11-23 15:00:00,2020-11-23 21:00:00,2020-11-24 15:00:00,False,none
train,1419,2020327N08086,2020-11-23 18:00:00,2020-11-22 18:00:00,2020-11-23 18:00:00,2020-11-24 00:00:00,2020-11-24 18:00:00,False,none
train,1420,2020327N08086,2020-11-23 21:00:00,2020-11-22 21:00:00,2020-11-23 21:00:00,2020-11-24 03:00:00,2020-11-24 21:00:00,False,none
train,1421,2020327N08086,2020-11-24 00:00:00,2020-11-23 00:00:00,2020-11-24 00:00:00,2020-11-24 06:00:00,2020-11-25 00:00:00,False,none
train,1422,2020327N08086,2020-11-24 03:00:00,2020-11-23 03:00:00,2020-11-24 03:00:00,2020-11-24 09:00:00,2020-11-25 03:00:00,False,none
train,1423,2020327N08086,2020-11-24 06:00:00,2020-11-23 06:00:00,2020-11-24 06:00:00,2020-11-24 12:00:00,2020-11-25 06:00:00,False,none
train,1424,2020327N08086,2020-11-24 09:00:00,2020-11-23 09:00:00,2020-11-24 09:00:00,2020-11-24 15:00:00,2020-11-25 09:00:00,False,none
train,1425,2020327N08086,2020-11-24 12:00:00,2020-11-23 12:00:00,2020-11-24 12:00:00,2020-11-24 18:00:00,2020-11-25 12:00:00,False,none
train,1426,2020327N08086,2020-11-24 15:00:00,2020-11-23 15:00:00,2020-11-24 15:00:00,2020-11-24 21:00:00,2020-11-25 15:00:00,False,none
